Date,AAPL,GOOG,AMZN,MSFT
2016-06-21,21.92049789428711,34.63296127319336,35.79100036621094,45.62004470825195
2016-06-22,21.838218688964844,34.7086067199707,35.529998779296875,45.441795349121094
2016-06-23,21.963918685913086,34.92806625366211,36.104000091552734,46.26170349121094
2016-06-24,21.346832275390625,33.60184860229492,34.948001861572266,44.408023834228516
2016-06-27,21.035999298095703,33.25548553466797,34.56800079345703,43.16035079956055
2016-06-28,21.390249252319336,33.84170913696289,35.397499084472656,44.060455322265625
2016-06-29,21.57538414001465,34.044254302978516,35.779998779296875,45.040767669677734
2016-06-30,21.849647521972656,34.441864013671875,35.78099822998047,45.60221481323242
2016-07-01,21.915924072265625,34.795692443847656,36.284000396728516,45.59331130981445
2016-07-05,21.710237503051758,34.58369445800781,36.404998779296875,45.60221481323242
2016-07-06,21.833648681640625,34.72403335571289,36.88050079345703,45.789371490478516
2016-07-07,21.92735481262207,34.60409927368164,36.82849884033203,45.789371490478516
2016-07-08,22.096479415893555,35.11518096923828,37.29050064086914,46.6092529296875
2016-07-11,22.165048599243164,35.5859489440918,37.68899917602539,46.867706298828125
2016-07-12,22.265605926513672,35.86214065551758,37.410499572753906,47.42023849487305
2016-07-13,22.139911651611328,35.68000411987305,37.131500244140625,47.687599182128906
2016-07-14,22.578725814819336,35.877567291259766,37.060001373291016,47.89257049560547
2016-07-15,22.576440811157227,35.82282257080078,36.77199935913086,47.8569221496582
2016-07-18,22.816421508789062,36.51604080200195,36.80350112915039,48.088626861572266
2016-07-19,22.82556915283203,36.674293518066406,36.997501373291016,47.31329345703125
2016-07-20,22.846132278442383,36.884796142578125,37.2859992980957,49.82646179199219
2016-07-21,22.725006103515625,36.75739669799805,37.221500396728516,49.72842025756836
2016-07-22,22.54901695251465,36.96193313598633,37.24300003051758,50.414634704589844
2016-07-25,22.24732780456543,36.81412887573242,36.980499267578125,50.55723190307617
2016-07-26,22.094200134277344,36.7469482421875,36.77949905395508,50.58396911621094
2016-07-27,23.52950668334961,36.913658142089844,36.833499908447266,50.07598876953125
2016-07-28,23.847196578979492,37.119686126708984,37.63050079345703,50.093814849853516
2016-07-29,23.81748390197754,38.2582893371582,37.94049835205078,50.51267623901367
2016-08-01,24.238025665283203,38.461822509765625,38.387001037597656,50.423553466796875
2016-08-02,23.87919807434082,38.37174987792969,38.02899932861328,50.423553466796875
2016-08-03,24.178592681884766,38.47675704956055,37.731998443603516,50.771114349365234
2016-08-04,24.327957153320312,38.398624420166016,38.03850173950195,51.14542007446289
2016-08-05,24.697927474975586,38.92662048339844,38.29899978637695,51.65339660644531
2016-08-08,24.902441024780273,38.90373229980469,38.327999114990234,51.742523193359375
2016-08-09,25.003541946411133,39.02814483642578,38.41550064086914,51.86728286743164
2016-08-10,24.817426681518555,39.049049377441406,38.428001403808594,51.70686340332031
2016-08-11,24.801326751708984,39.05750274658203,38.5620002746582,51.95640182495117
2016-08-12,24.858779907226562,38.97639083862305,38.62799835205078,51.63557052612305
2016-08-15,25.157512664794922,38.93757629394531,38.42449951171875,51.79600143432617
2016-08-16,25.134532928466797,38.67382049560547,38.20199966430664,51.5090217590332
2016-08-17,25.09775733947754,38.811668395996094,38.23149871826172,51.61664962768555
2016-08-18,25.065589904785156,38.691741943359375,38.222999572753906,51.652503967285156
2016-08-19,25.12993049621582,38.588233947753906,37.865501403808594,51.67045211791992
2016-08-22,24.934614181518555,38.42549514770508,37.9739990234375,51.71527862548828
2016-08-23,25.012739181518555,38.42201232910156,38.122501373291016,51.91256332397461
2016-08-24,24.824310302734375,38.30058670043945,37.86249923706055,51.96638107299805
